userId;itemId;est
186.0;681.0;0.3047448376378033
186.0;646.0;0.29784780636978564
186.0;225.0;0.2742985068658946
186.0;655.0;0.18826487031409403
186.0;216.0;0.14285714283809686
186.0;193.0;0.14261067060187654
186.0;383.0;0.10492290937184066
196.0;681.0;0.48161024142860337
196.0;644.0;0.3153908582222538
196.0;253.0;0.3153908582222538
196.0;206.0;0.2758079829304342
196.0;192.0;0.22760036190011765
196.0;201.0;0.20990468659662884
196.0;225.0;0.15794934165241628
196.0;216.0;0.14285714283809686
196.0;191.0;0.141488794079298
196.0;193.0;0.12538841281151433
221.0;194.0;0.3153908582222538
221.0;217.0;0.3153908582222538
221.0;656.0;0.3153908582222538
221.0;681.0;0.1084261299634128
221.0;655.0;0.08590627184748033
221.0;201.0;0.08440319105974813
221.0;233.0;0.07727446061105347
221.0;383.0;0.07547551935724148
221.0;193.0;0.058048810925424285
221.0;221.0;0.05559183124388627
278.0;194.0;0.3153908582222538
278.0;217.0;0.3153908582222538
278.0;238.0;0.3153908582222538
278.0;218.0;0.3153908582222538
278.0;220.0;0.3153908582222538
278.0;644.0;0.3153908582222538
278.0;656.0;0.3153908582222538
278.0;216.0;0.3153908582222538
278.0;681.0;0.1110937982627253
278.0;233.0;0.08601874427244832
291.0;191.0;0.4024190125978251
291.0;681.0;0.39970879856635727
291.0;644.0;0.3153908582222538
291.0;656.0;0.3153908582222538
291.0;206.0;0.2386570447992097
291.0;253.0;0.211956243513507
291.0;201.0;0.19261598959105247
291.0;192.0;0.16332569684866283
291.0;646.0;0.16021397983970745
291.0;221.0;0.1546246947399712
311.0;681.0;0.43640470605596227
311.0;644.0;0.3153908582222538
311.0;196.0;0.2621278751678301
311.0;191.0;0.24801490614060867
311.0;206.0;0.22660693856346037
311.0;646.0;0.2040874611951872
311.0;253.0;0.20307702969310865
311.0;192.0;0.19044694694728193
311.0;201.0;0.17464043593688594
311.0;216.0;0.14285714283809686
326.0;681.0;0.4403813958579755
326.0;644.0;0.3153908582222538
326.0;657.0;0.3153908582222538
326.0;253.0;0.3153908582222538
326.0;646.0;0.23125373937166
326.0;655.0;0.17705733341023935
326.0;216.0;0.14285714283809686
326.0;251.0;0.11851571148078732
326.0;225.0;0.10180659501482588
326.0;221.0;0.09717976893435391
346.0;196.0;0.7350995362008357
346.0;681.0;0.6129964588369028
346.0;191.0;0.4882759599105535
346.0;201.0;0.46343086983731474
346.0;206.0;0.32742174672815705
346.0;646.0;0.32537611268937855
346.0;644.0;0.3153908582222538
346.0;253.0;0.3153908582222538
346.0;225.0;0.2490372323886488
346.0;233.0;0.200940476248702
366.0;194.0;0.3153908582222538
366.0;217.0;0.3153908582222538
366.0;215.0;0.3153908582222538
366.0;222.0;0.3153908582222538
366.0;214.0;0.3153908582222538
366.0;216.0;0.3153908582222538
366.0;253.0;0.3153908582222538
366.0;245.0;0.12044569078169404
366.0;681.0;0.09806339175776906
366.0;196.0;0.08980707598167642
367.0;194.0;0.3153908582222538
367.0;217.0;0.3153908582222538
367.0;216.0;0.14285714283809686
367.0;681.0;0.10634942511674533
367.0;253.0;0.09860142612482165
367.0;233.0;0.08178272344645474
367.0;245.0;0.07602662749953837
367.0;383.0;0.07538800365651062
367.0;191.0;0.05748678848004923
367.0;193.0;0.05681573767318747
370.0;194.0;0.3153908582222538
370.0;206.0;0.3153908582222538
370.0;217.0;0.3153908582222538
370.0;215.0;0.3153908582222538
370.0;648.0;0.3153908582222538
370.0;656.0;0.3153908582222538
370.0;201.0;0.1557884124223502
370.0;681.0;0.1318879938144949
370.0;196.0;0.06544356316815676
370.0;221.0;0.05772376081677591
371.0;681.0;0.5238933526976154
371.0;192.0;0.35377066273788804
371.0;644.0;0.3153908582222538
371.0;253.0;0.3153908582222538
371.0;646.0;0.2971245087652918
371.0;201.0;0.2290511488673799
371.0;206.0;0.22388452684840981
371.0;225.0;0.17580243221713723
371.0;216.0;0.14285714283809686
371.0;251.0;0.14189401871095783
372.0;225.0;0.5559583524371017
372.0;646.0;0.4616576043961328
372.0;196.0;0.428040793385407
372.0;681.0;0.35106824748564563
372.0;194.0;0.3153908582222538
372.0;217.0;0.3153908582222538
372.0;201.0;0.3153908582222538
372.0;215.0;0.3153908582222538
372.0;218.0;0.3153908582222538
372.0;220.0;0.3153908582222538
403.0;681.0;0.5045758957443159
403.0;655.0;0.33838785908283586
403.0;644.0;0.3153908582222538
403.0;646.0;0.23937301572377911
403.0;191.0;0.23541228517144985
403.0;193.0;0.20277109271501623
403.0;220.0;0.19134251295801244
403.0;251.0;0.1829535808473928
403.0;218.0;0.14981428560767437
403.0;201.0;0.14070838609579886
418.0;681.0;0.4714209809962062
418.0;644.0;0.3153908582222538
418.0;253.0;0.3153908582222538
418.0;646.0;0.27747307519744013
418.0;251.0;0.17940357621374728
418.0;192.0;0.163124028401586
418.0;383.0;0.12588472893836083
418.0;245.0;0.1180279714330196
418.0;216.0;0.09328750546546788
418.0;191.0;0.06681595145482803
420.0;233.0;0.3153908582222538
420.0;244.0;0.3153908582222538
420.0;655.0;0.3153908582222538
420.0;194.0;0.3153908582222538
420.0;251.0;0.3153908582222538
420.0;659.0;0.3153908582222538
420.0;663.0;0.3153908582222538
420.0;646.0;0.3153908582222538
420.0;383.0;0.3153908582222538
420.0;192.0;0.3153908582222538
451.0;194.0;0.3153908582222538
451.0;217.0;0.3153908582222538
451.0;218.0;0.3153908582222538
451.0;220.0;0.3153908582222538
451.0;644.0;0.3153908582222538
451.0;656.0;0.3153908582222538
451.0;201.0;0.1293400874689057
451.0;681.0;0.10838474348239677
451.0;383.0;0.06856857135898059
451.0;193.0;0.056788264485725944
465.0;196.0;0.6694142151795244
465.0;191.0;0.37445526748934255
465.0;646.0;0.37149682867527106
465.0;206.0;0.35433467573813593
465.0;644.0;0.3153908582222538
465.0;192.0;0.2849015612978214
465.0;201.0;0.28305523074709404
465.0;225.0;0.2510515202889246
465.0;193.0;0.16218189973315553
465.0;216.0;0.14285714283809686
480.0;191.0;0.4930748550497252
480.0;681.0;0.3834054223036045
480.0;644.0;0.3153908582222538
480.0;253.0;0.3153908582222538
480.0;201.0;0.30279779480736485
480.0;206.0;0.28030520361567796
480.0;192.0;0.2732349776339446
480.0;196.0;0.23904463606383589
480.0;646.0;0.17171599401129287
480.0;225.0;0.17057777188885756
521.0;196.0;0.5738295006934689
521.0;646.0;0.44440581220589526
521.0;225.0;0.4424641231627705
521.0;681.0;0.42946912406697707
521.0;194.0;0.3153908582222538
521.0;217.0;0.3153908582222538
521.0;218.0;0.3153908582222538
521.0;220.0;0.3153908582222538
521.0;644.0;0.3153908582222538
521.0;656.0;0.3153908582222538
546.0;644.0;0.3153908582222538
546.0;657.0;0.3153908582222538
546.0;253.0;0.3153908582222538
546.0;681.0;0.19748908294249345
546.0;216.0;0.14285714283809686
546.0;221.0;0.11756409115904701
546.0;646.0;0.11494257382246671
546.0;225.0;0.09935457600268892
546.0;191.0;0.09761095811076463
546.0;383.0;0.07788690642423958
556.0;194.0;0.3153908582222538
556.0;217.0;0.3153908582222538
556.0;215.0;0.3153908582222538
556.0;222.0;0.3153908582222538
556.0;214.0;0.3153908582222538
556.0;216.0;0.3153908582222538
556.0;253.0;0.3153908582222538
556.0;245.0;0.09278514926384415
556.0;383.0;0.06978279201423367
556.0;196.0;0.06472204375836457
565.0;233.0;0.3153908582222538
565.0;244.0;0.3153908582222538
565.0;655.0;0.3153908582222538
565.0;194.0;0.3153908582222538
565.0;251.0;0.3153908582222538
565.0;659.0;0.3153908582222538
565.0;663.0;0.3153908582222538
565.0;646.0;0.3153908582222538
565.0;383.0;0.3153908582222538
565.0;192.0;0.3153908582222538
600.0;201.0;0.36775382904825576
600.0;681.0;0.35317569626375106
600.0;644.0;0.3153908582222538
600.0;657.0;0.3153908582222538
600.0;253.0;0.3153908582222538
600.0;225.0;0.27617358021326327
600.0;646.0;0.265228584272706
600.0;655.0;0.2395981812654812
600.0;192.0;0.21023500961327163
600.0;216.0;0.14285714283809686
607.0;194.0;0.3153908582222538
607.0;217.0;0.3153908582222538
607.0;215.0;0.3153908582222538
607.0;222.0;0.3153908582222538
607.0;214.0;0.3153908582222538
607.0;216.0;0.3153908582222538
607.0;253.0;0.3153908582222538
607.0;245.0;0.09548423823047657
607.0;681.0;0.09417574877898888
607.0;383.0;0.0772524463084904
627.0;194.0;0.3153908582222538
627.0;681.0;0.1512615949753415
627.0;191.0;0.11282533997450635
627.0;253.0;0.097127513779332
627.0;233.0;0.0834589188661624
627.0;206.0;0.08047293018753705
627.0;201.0;0.07563242463670601
627.0;383.0;0.07236965818794906
627.0;218.0;0.071760992112364
627.0;216.0;0.0715821484685904
642.0;194.0;0.3153908582222538
642.0;646.0;0.3153908582222538
642.0;206.0;0.3153908582222538
642.0;217.0;0.3153908582222538
642.0;219.0;0.3153908582222538
642.0;221.0;0.3153908582222538
642.0;224.0;0.3153908582222538
642.0;225.0;0.3153908582222538
642.0;238.0;0.3153908582222538
642.0;651.0;0.3153908582222538
649.0;196.0;0.6555971086084711
649.0;192.0;0.6312754791954096
649.0;191.0;0.48827753877348096
649.0;206.0;0.3633444279134863
649.0;201.0;0.3380232299691642
649.0;646.0;0.3240685934377594
649.0;644.0;0.3153908582222538
649.0;253.0;0.3153908582222538
649.0;225.0;0.24070138153652576
649.0;233.0;0.14653721239181758
674.0;194.0;0.3153908582222538
674.0;206.0;0.3153908582222538
674.0;217.0;0.3153908582222538
674.0;215.0;0.3153908582222538
674.0;648.0;0.3153908582222538
674.0;656.0;0.3153908582222538
674.0;201.0;0.1557884124223503
674.0;681.0;0.13188799381449506
674.0;196.0;0.06544356316815678
674.0;221.0;0.05772376081677591
685.0;233.0;0.3153908582222538
685.0;194.0;0.3153908582222538
685.0;659.0;0.3153908582222538
685.0;663.0;0.3153908582222538
685.0;646.0;0.3153908582222538
685.0;383.0;0.3153908582222538
685.0;192.0;0.3153908582222538
685.0;206.0;0.3153908582222538
685.0;217.0;0.3153908582222538
685.0;219.0;0.3153908582222538
697.0;233.0;0.3153908582222538
697.0;655.0;0.3153908582222538
697.0;194.0;0.3153908582222538
697.0;251.0;0.3153908582222538
697.0;196.0;0.3153908582222538
697.0;659.0;0.3153908582222538
697.0;663.0;0.3153908582222538
697.0;646.0;0.3153908582222538
697.0;383.0;0.3153908582222538
697.0;192.0;0.3153908582222538
707.0;194.0;0.3153908582222538
707.0;216.0;0.14285714283809686
707.0;253.0;0.09621556966465408
707.0;191.0;0.08533970471340628
707.0;383.0;0.08378738254448344
707.0;245.0;0.07937032723112064
707.0;218.0;0.07383899203905583
707.0;233.0;0.06813935041124693
707.0;217.0;0.06655299119668921
707.0;225.0;0.06520490593828848
708.0;196.0;0.5762215237566751
708.0;646.0;0.4434334754146256
708.0;225.0;0.43783525210735613
708.0;681.0;0.42997806593676186
708.0;194.0;0.3153908582222538
708.0;217.0;0.3153908582222538
708.0;218.0;0.3153908582222538
708.0;220.0;0.3153908582222538
708.0;644.0;0.3153908582222538
708.0;656.0;0.3153908582222538
717.0;194.0;0.3153908582222538
717.0;217.0;0.3153908582222538
717.0;215.0;0.3153908582222538
717.0;245.0;0.1100000854930144
717.0;681.0;0.10310144738140403
717.0;201.0;0.08469639445676598
717.0;383.0;0.0756673009267157
717.0;196.0;0.05694277629230883
717.0;193.0;0.05628510993815856
717.0;225.0;0.05578969707531065
808.0;233.0;0.3153908582222538
808.0;655.0;0.3153908582222538
808.0;194.0;0.3153908582222538
808.0;251.0;0.3153908582222538
808.0;196.0;0.3153908582222538
808.0;659.0;0.3153908582222538
808.0;663.0;0.3153908582222538
808.0;646.0;0.3153908582222538
808.0;383.0;0.3153908582222538
808.0;192.0;0.3153908582222538
810.0;191.0;0.4930310836641736
810.0;681.0;0.36569308808883366
810.0;206.0;0.3210974255602762
810.0;644.0;0.3153908582222538
810.0;253.0;0.3153908582222538
810.0;196.0;0.3019400122660258
810.0;201.0;0.22120526143035144
810.0;192.0;0.17758526969367763
810.0;646.0;0.17316802028621983
810.0;225.0;0.15311349427235407
866.0;681.0;0.4754046501030707
866.0;646.0;0.3337544146485996
866.0;644.0;0.3153908582222538
866.0;253.0;0.3153908582222538
866.0;201.0;0.24520833130311717
866.0;225.0;0.24314428391469042
866.0;192.0;0.22179693187944352
866.0;206.0;0.2064934615970733
866.0;216.0;0.14285714283809686
866.0;233.0;0.13971913646993167
876.0;681.0;0.7073516081937326
876.0;196.0;0.5890589500817225
876.0;659.0;0.3153908582222538
876.0;646.0;0.3153908582222538
876.0;192.0;0.3153908582222538
876.0;191.0;0.3153908582222538
876.0;644.0;0.3153908582222538
876.0;656.0;0.3153908582222538
876.0;657.0;0.3153908582222538
876.0;214.0;0.3153908582222538
877.0;681.0;0.4813771460216102
877.0;192.0;0.3401670235736938
877.0;644.0;0.3153908582222538
877.0;253.0;0.3153908582222538
877.0;646.0;0.2626707646826868
877.0;201.0;0.2459248281687416
877.0;206.0;0.2331162555136696
877.0;225.0;0.19033307050886442
877.0;216.0;0.14285714283809686
877.0;233.0;0.14033563529638696
896.0;233.0;0.3153908582222538
896.0;655.0;0.3153908582222538
896.0;194.0;0.3153908582222538
896.0;251.0;0.3153908582222538
896.0;196.0;0.3153908582222538
896.0;659.0;0.3153908582222538
896.0;663.0;0.3153908582222538
896.0;646.0;0.3153908582222538
896.0;383.0;0.3153908582222538
896.0;192.0;0.3153908582222538
924.0;194.0;0.3153908582222538
924.0;217.0;0.3153908582222538
924.0;215.0;0.3153908582222538
924.0;222.0;0.3153908582222538
924.0;214.0;0.3153908582222538
924.0;216.0;0.3153908582222538
924.0;253.0;0.3153908582222538
924.0;245.0;0.0956729830279746
924.0;681.0;0.09363523150210518
924.0;383.0;0.06656660612920831
930.0;194.0;0.3153908582222538
930.0;217.0;0.3153908582222538
930.0;215.0;0.3153908582222538
930.0;222.0;0.3153908582222538
930.0;214.0;0.3153908582222538
930.0;216.0;0.3153908582222538
930.0;253.0;0.3153908582222538
930.0;245.0;0.0956729830279746
930.0;681.0;0.09363523150210518
930.0;383.0;0.06656660612920831
938.0;244.0;0.6519433088313183
938.0;196.0;0.44485556054730385
938.0;681.0;0.3771635811965903
938.0;192.0;0.3153908582222538
938.0;644.0;0.3153908582222538
938.0;648.0;0.3153908582222538
938.0;214.0;0.3153908582222538
938.0;253.0;0.3153908582222538
938.0;225.0;0.17425881791644046
938.0;216.0;0.14285714283809686
946.0;655.0;0.47225891195169717
946.0;681.0;0.3157724830623344
946.0;644.0;0.3153908582222538
946.0;191.0;0.227810575584087
946.0;216.0;0.14285714283809686
946.0;646.0;0.12188695260721559
946.0;225.0;0.11800929921122613
946.0;383.0;0.11528958224791395
946.0;251.0;0.10952997522903526
946.0;218.0;0.09817497732236415
956.0;194.0;0.3153908582222538
956.0;201.0;0.15513299372717237
956.0;220.0;0.14632030175059715
956.0;215.0;0.111329062136582
956.0;191.0;0.10449983157130037
956.0;206.0;0.10108062505867972
956.0;253.0;0.09052941739397286
956.0;216.0;0.0875375891505175
956.0;217.0;0.08176811575554166
956.0;218.0;0.08062030255677423
963.0;194.0;0.3153908582222538
963.0;217.0;0.3153908582222538
963.0;681.0;0.1179175367778562
963.0;201.0;0.09202277959269088
963.0;253.0;0.07850766470929248
963.0;245.0;0.06987922277959822
963.0;383.0;0.06739798638632612
963.0;193.0;0.05457262592835483
963.0;225.0;0.0531627504960509
963.0;221.0;0.052499983749787864
968.0;194.0;0.3153908582222538
968.0;217.0;0.3153908582222538
968.0;215.0;0.3153908582222538
968.0;222.0;0.3153908582222538
968.0;214.0;0.3153908582222538
968.0;216.0;0.3153908582222538
968.0;253.0;0.3153908582222538
968.0;245.0;0.0956729830279746
968.0;681.0;0.09363523150210518
968.0;383.0;0.06656660612920831
986.0;233.0;0.3153908582222538
986.0;244.0;0.3153908582222538
986.0;655.0;0.3153908582222538
986.0;194.0;0.3153908582222538
986.0;251.0;0.3153908582222538
986.0;659.0;0.3153908582222538
986.0;663.0;0.3153908582222538
986.0;646.0;0.3153908582222538
986.0;383.0;0.3153908582222538
986.0;192.0;0.3153908582222538
1025.0;194.0;0.3153908582222538
1025.0;217.0;0.3153908582222538
1025.0;216.0;0.3153908582222538
1025.0;681.0;0.10087282691522768
1025.0;233.0;0.07459602182137759
1025.0;193.0;0.06577864586630053
1025.0;196.0;0.06290079765157525
1025.0;191.0;0.058354654085815166
1025.0;225.0;0.057977802840402756
1025.0;221.0;0.053947725381607387
1053.0;194.0;0.3153908582222538
1053.0;206.0;0.3153908582222538
1053.0;217.0;0.3153908582222538
1053.0;215.0;0.3153908582222538
1053.0;201.0;0.12079709408523963
1053.0;681.0;0.11474432016180347
1053.0;245.0;0.10043852468474264
1053.0;221.0;0.06539817966680046
1053.0;383.0;0.06094228165128219
1053.0;225.0;0.05772232547126672
1090.0;644.0;0.3153908582222538
1090.0;253.0;0.3153908582222538
1090.0;192.0;0.2901174692415263
1090.0;646.0;0.287891200206445
1090.0;201.0;0.2287807200556536
1090.0;206.0;0.20024122321342763
1090.0;225.0;0.17372208860347665
1090.0;251.0;0.14850747303460046
1090.0;216.0;0.14285714283809686
1090.0;233.0;0.12949326078889337
1106.0;194.0;0.3153908582222538
1106.0;217.0;0.3153908582222538
1106.0;233.0;0.09488122792204867
1106.0;383.0;0.08186655148887662
1106.0;655.0;0.0752886575368557
1106.0;245.0;0.07507726570790663
1106.0;201.0;0.0720302534689523
1106.0;221.0;0.055894391612800236
1106.0;193.0;0.05579977504749327
1106.0;238.0;0.05000000000000001
1118.0;194.0;0.3153908582222538
1118.0;217.0;0.3153908582222538
1118.0;215.0;0.3153908582222538
1118.0;222.0;0.3153908582222538
1118.0;214.0;0.3153908582222538
1118.0;216.0;0.3153908582222538
1118.0;253.0;0.3153908582222538
1118.0;245.0;0.0956729830279746
1118.0;681.0;0.09363523150210518
1118.0;383.0;0.06656660612920831
1160.0;196.0;0.6328981345510053
1160.0;681.0;0.5754357231499532
1160.0;655.0;0.4023169587731061
1160.0;218.0;0.3153908582222538
1160.0;220.0;0.3153908582222538
1160.0;644.0;0.3153908582222538
1160.0;216.0;0.3153908582222538
1160.0;646.0;0.26483392505675685
1160.0;225.0;0.16122419157806572
1160.0;206.0;0.14203903677193824
1163.0;681.0;0.5539049439378707
1163.0;192.0;0.3193638019825197
1163.0;201.0;0.2866242769232653
1163.0;646.0;0.2700706531603198
1163.0;191.0;0.22999926600726808
1163.0;206.0;0.22626926862664914
1163.0;225.0;0.19848283022385077
1163.0;193.0;0.1670026108172246
1163.0;251.0;0.16428300898481582
1163.0;233.0;0.14431220662188687
1184.0;644.0;0.3153908582222538
1184.0;657.0;0.3153908582222538
1184.0;253.0;0.3153908582222538
1184.0;681.0;0.20320612974458407
1184.0;216.0;0.14285714283809686
1184.0;221.0;0.11919797076827908
1184.0;646.0;0.11561694766423129
1184.0;225.0;0.10236680997669106
1184.0;191.0;0.10208038532639256
1184.0;383.0;0.0785336853705885
1188.0;644.0;0.3153908582222538
1188.0;657.0;0.3153908582222538
1188.0;253.0;0.3153908582222538
1188.0;681.0;0.17412450033363253
1188.0;216.0;0.14285714283809686
1188.0;646.0;0.11166237562316425
1188.0;221.0;0.109429242074846
1188.0;225.0;0.08211308544768199
1188.0;191.0;0.07619784086218724
1188.0;383.0;0.07452011410128227
1198.0;194.0;0.3153908582222538
1198.0;206.0;0.3153908582222538
1198.0;217.0;0.3153908582222538
1198.0;209.0;0.3153908582222538
1198.0;215.0;0.3153908582222538
1198.0;648.0;0.3153908582222538
1198.0;656.0;0.3153908582222538
1198.0;681.0;0.1464313418572887
1198.0;201.0;0.12104059403162692
1198.0;221.0;0.06160800888355949
1200.0;194.0;0.3153908582222538
1200.0;217.0;0.3153908582222538
1200.0;215.0;0.3153908582222538
1200.0;222.0;0.3153908582222538
1200.0;214.0;0.3153908582222538
1200.0;216.0;0.3153908582222538
1200.0;253.0;0.3153908582222538
1200.0;245.0;0.09573114401172926
1200.0;681.0;0.09378509269982546
1200.0;383.0;0.06665164748798313
1235.0;194.0;0.3153908582222538
1235.0;217.0;0.3153908582222538
1235.0;216.0;0.14285714283809686
1235.0;253.0;0.09435210799893798
1235.0;245.0;0.08788733023393448
1235.0;383.0;0.07207961042204959
1235.0;233.0;0.06572111497048136
1235.0;191.0;0.06267467979700525
1235.0;225.0;0.05908383700126506
1235.0;218.0;0.055944285774852234
1242.0;194.0;0.3153908582222538
1242.0;193.0;0.1720119492157135
1242.0;201.0;0.10483013587198564
1242.0;245.0;0.10133731888244638
1242.0;383.0;0.09236030128748329
1242.0;217.0;0.07395197892777375
1242.0;206.0;0.0723716700966746
1242.0;219.0;0.06941597605232241
1242.0;233.0;0.06660173783210689
1242.0;196.0;0.06454205195340669
1249.0;681.0;0.4943783447602539
1249.0;192.0;0.4624968310007633
1249.0;201.0;0.34899694862421976
1249.0;644.0;0.3153908582222538
1249.0;253.0;0.3153908582222538
1249.0;646.0;0.2565400044933452
1249.0;206.0;0.2309445489028495
1249.0;225.0;0.19316719385896428
1249.0;233.0;0.17153344391965195
1249.0;216.0;0.14285714283809686
1259.0;194.0;0.3153908582222538
1259.0;217.0;0.3153908582222538
1259.0;215.0;0.3153908582222538
1259.0;245.0;0.11037075552909675
1259.0;681.0;0.09831985568933865
1259.0;201.0;0.0849516217812254
1259.0;383.0;0.07646420559000194
1259.0;193.0;0.0657116058286539
1259.0;225.0;0.0576453780191333
1259.0;191.0;0.05697096926349965
1298.0;196.0;0.5227083702327989
1298.0;646.0;0.5102412017968161
1298.0;681.0;0.4324349576983472
1298.0;655.0;0.35088939786687473
1298.0;193.0;0.3153908582222538
1298.0;209.0;0.3153908582222538
1298.0;215.0;0.3153908582222538
1298.0;218.0;0.3153908582222538
1298.0;220.0;0.3153908582222538
1298.0;191.0;0.3153908582222538
1301.0;233.0;0.3153908582222538
1301.0;244.0;0.3153908582222538
1301.0;655.0;0.3153908582222538
1301.0;194.0;0.3153908582222538
1301.0;251.0;0.3153908582222538
1301.0;659.0;0.3153908582222538
1301.0;663.0;0.3153908582222538
1301.0;646.0;0.3153908582222538
1301.0;383.0;0.3153908582222538
1301.0;192.0;0.3153908582222538
1324.0;194.0;0.3153908582222538
1324.0;217.0;0.3153908582222538
1324.0;681.0;0.11290541634171525
1324.0;245.0;0.0878940388268312
1324.0;253.0;0.08585171321181925
1324.0;201.0;0.07459470403813441
1324.0;233.0;0.07450411236303402
1324.0;383.0;0.07048085067259131
1324.0;191.0;0.06336561475340566
1324.0;225.0;0.05604400029152945
1330.0;194.0;0.3153908582222538
1330.0;217.0;0.3153908582222538
1330.0;215.0;0.3153908582222538
1330.0;245.0;0.11126579555533506
1330.0;681.0;0.09290899065523382
1330.0;201.0;0.08456062343826803
1330.0;383.0;0.07504705876993334
1330.0;225.0;0.05869227877108594
1330.0;191.0;0.05694131109867548
1330.0;221.0;0.055429428203841453
1356.0;194.0;0.3153908582222538
1356.0;217.0;0.3153908582222538
1356.0;209.0;0.3153908582222538
1356.0;215.0;0.3153908582222538
1356.0;245.0;0.11228400340188407
1356.0;201.0;0.10207202005635026
1356.0;655.0;0.07234072183110803
1356.0;196.0;0.06909892709239758
1356.0;221.0;0.058953834375686937
1356.0;225.0;0.05535200023514038
1359.0;681.0;0.3419098108920124
1359.0;644.0;0.3153908582222538
1359.0;196.0;0.29384767078800017
1359.0;191.0;0.26397200318292335
1359.0;206.0;0.25928122580216384
1359.0;201.0;0.20217291971395362
1359.0;646.0;0.153195066310245
1359.0;216.0;0.14285714283809686
1359.0;192.0;0.12337519851175811
1359.0;225.0;0.11490733321456353
1376.0;194.0;0.3153908582222538
1376.0;217.0;0.3153908582222538
1376.0;681.0;0.11714600263307913
1376.0;201.0;0.09401681346135672
1376.0;253.0;0.08035219946036933
1376.0;245.0;0.07042872008796788
1376.0;191.0;0.06356963583541965
1376.0;383.0;0.06342085546923851
1376.0;193.0;0.056603124766569715
1376.0;225.0;0.05425144145165024
1401.0;194.0;0.3153908582222538
1401.0;217.0;0.3153908582222538
1401.0;681.0;0.11803851025173377
1401.0;253.0;0.08585988921423021
1401.0;233.0;0.07633177977334536
1401.0;201.0;0.07462903260064895
1401.0;245.0;0.07367519712791995
1401.0;383.0;0.0653689838298642
1401.0;191.0;0.061294030808549255
1401.0;193.0;0.05581985757384472
1416.0;194.0;0.3153908582222538
1416.0;206.0;0.3153908582222538
1416.0;217.0;0.3153908582222538
1416.0;219.0;0.3153908582222538
1416.0;238.0;0.3153908582222538
1416.0;201.0;0.3153908582222538
1416.0;209.0;0.3153908582222538
1416.0;215.0;0.3153908582222538
1416.0;218.0;0.3153908582222538
1416.0;220.0;0.3153908582222538
1442.0;233.0;0.3153908582222538
1442.0;655.0;0.3153908582222538
1442.0;194.0;0.3153908582222538
1442.0;251.0;0.3153908582222538
1442.0;196.0;0.3153908582222538
1442.0;659.0;0.3153908582222538
1442.0;663.0;0.3153908582222538
1442.0;646.0;0.3153908582222538
