userId;itemId;score;est
82;219;9.481567951754938e-28;0.0027197750731258186
82;221;9.481567951754938e-28;0.010463470138158737
82;244;4.567661418040641e-08;0.01664178007994077
82;338;9.481567951754938e-28;0.007659141368872691
82;343;9.481567951754938e-28;0.0007251845291420533
82;345;9.481567951754938e-28;0.005073002217852451
82;368;4.567661418040641e-08;0.019203437888875907
82;371;0.023723674529134483;0.02022836100339287
82;387;5.428739188830021e-10;0.005799876169688023
82;645;0.2205478787199765;0.15864553441501528
82;651;9.481567951754938e-28;0.005056426205035436
82;662;0.0010411000859439985;0.02080251427257518
82;664;0.022505370402050855;0.0345280246463302
84;160;0.726806529556347;0.6929229539479147
84;162;1.3999448513556975e-16;0.036666162022987336
84;196;2.767511983897709e-37;0.03653953883830696
84;338;0.0009548836502425703;0.018828357458302136
84;368;0.22045679927593012;0.18718608454845276
84;380;3.604814253661967e-14;0.01976811222473862
84;387;1.1463204427263038e-35;0.019235224154327213
84;660;2.9562788656509155e-06;0.033775932873619796
84;671;0.05177883123857846;0.05391935846269802
91;178;0.14285714285714288;0.1445663759985618
91;335;0.14285714285714288;0.14412079431939917
91;336;0.14285714285714288;0.14511830609081766
91;645;0.2857142857142857;0.2922990813673003
91;649;0.2857142857142857;0.3052370195161471
95;160;9.073969064040909e-12;0.031903525357258156
95;161;4.960047689439918e-16;0.002141625255214663
95;162;7.188492395551323e-22;0.07734125047187046
95;163;4.960047689439918e-16;0.0018204656606890524
95;192;2.0719756759986157e-34;3.836406402291104e-05
95;206;6.893244863405417e-09;0.005819923271642935
95;212;9.695829082080037e-09;0.006024523110188973
95;240;6.893244863405417e-09;0.01266468853958691
95;334;0.4639857186321159;0.3906742977920088
95;338;5.124218111088784e-20;0.014120012905489254
95;340;0.09128482343123606;0.0762602712596876
95;369;6.893244863405417e-09;0.00834636826002888
95;373;5.124218111088784e-20;0.009261819393741266
95;387;5.1242181110890845e-20;0.015805691688197676
95;655;2.2579843637359876e-28;0.01693610603650275
95;659;5.124218111088784e-20;0.004720962396138617
95;662;0.34666701286991025;0.2890811463015728
95;664;0.09806241468209928;0.08994715667287778
98;160;3.0063076455442817e-05;0.04173215106700723
98;162;5.804630006119376e-23;0.0416139009106935
98;196;0.05917348199382892;0.07098548649146319
98;223;0.11894787087971685;0.11913885030889038
98;334;3.084615831676102e-24;0.023088330795569156
98;340;1.2065245594577755e-21;0.023923624991947223
98;371;0.3345110051887029;0.2796484472113028
98;387;1.092499009261025e-08;0.020466636391924364
98;645;0.487337567936306;0.4023224017711562
98;649;8.96808212063344e-21;0.03776673011162224
102;368;1.0;1.0
103;337;0.5;0.5083083324944215
103;650;0.5;0.5112018536066578
106;142;1.8650826731987187e-28;0.0009801323681901675
106;151;7.848546742675096e-30;0.0
106;152;1.053979612924021e-27;0.002230406038688404
106;157;0.012161712075217471;0.0154548163681405
106;160;0.0007566056283132519;0.007722188539939667
106;162;0.5974355128213514;0.5958187677450528
106;165;1.053979612920755e-27;0.0
106;177;2.4875338804840945e-25;0.0
106;196;3.26609219634148e-39;0.005636257917525533
106;223;2.2327440674282303e-38;0.010231379165044796
106;233;7.245945322481182e-28;0.002131077413824567
106;244;1.847432269307517e-12;0.009308330318896996
106;334;0.02039161399057302;0.015859900506206337
106;336;2.2327440674282303e-38;0.00394625539857163
106;359;1.847432269307402e-12;0.0004184215103797406
106;368;0.06522786602459844;0.05195317000814037
106;369;1.053979612920755e-27;0.0017244356983427966
106;373;3.706174830338533e-25;0.002697876771014629
106;375;2.104435140323428e-28;0.0
106;387;2.3621918797267913e-05;0.004257417476378977
106;643;0.012789190837690294;0.03792289023639661
106;649;0.0036181753512236586;0.01706555977213675
106;650;7.235028703212924e-05;0.022198606224648865
106;655;0.006142857523534508;0.007386315588501002
106;657;2.104435140323428e-28;0.0010855259684265928
106;660;2.3621920639303907e-05;0.0028450063181886254
106;664;0.27147669018196324;0.19519118118908385
106;670;0.009880181435370677;0.008548015486822935
107;160;1.0;1.0
112;196;1.0;1.0
116;650;1.0;1.0
117;240;1.0;1.0
119;152;1.0381028109023193e-10;0.0034946897783039166
119;157;7.009864249548812e-08;0.009416524364280088
119;160;0.013923794245188376;0.026342456127462555
119;162;0.6635927043177169;0.6183834709283917
119;177;4.1967561028797534e-26;0.00029733672965437385
119;178;9.188478685949473e-10;0.002280626005417785
119;196;2.0762056218046385e-10;0.007284728653816908
119;223;0.05529418819736656;0.032621893162884774
119;334;0.010470921982248691;0.027979453679603195
119;335;6.135531367194221e-30;0.00156900510355662
119;336;1.465658796406318e-22;0.004059506348229824
119;340;6.215551481491077e-06;0.010604786332204519
119;358;5.11113553973707e-41;0.002788725800085823
119;359;4.19675610287986e-26;0.0021494781921136408
119;368;0.013545927984120486;0.030424255369706943
119;373;3.7806195082586255e-21;0.0037376677430831506
119;387;5.982973667404961e-19;0.005364538845240352
119;643;0.009820871250740212;0.0315033294524929
119;649;1.745427747297015e-38;0.00426517060901177
119;650;0.14907897293292038;0.07872585549580324
119;655;2.097723516255557e-20;0.0038539340253387344
119;659;2.4102241193853247e-21;0.00368001957266606
119;660;0.00041452512306709705;0.01754771741814376
119;664;0.03411321829465956;0.08438169388090677
119;670;0.0017234001588441801;0.006075533639758435
119;672;0.0004144923236966266;0.009325902268450426
119;673;0.04760069630903056;0.027470094263801537
122;334;1.0;1.0
123;368;1.0;1.0
128;157;1.0;1.0
129;157;0.5;0.5033712556628545
129;659;0.5;0.4991586694172103
130;157;0.5;0.5026880331789272
130;649;0.5;0.5028093752715324
136;160;0.999999998731852;1.0000000000000004
136;368;1.2681481495211005e-09;0.031086311241350195
141;643;0.75;0.7634837517861299
141;649;0.25;0.26136394788179507
142;196;1.0;1.0
144;157;0.3258989018785844;0.3096293219279824
144;368;0.02230329436424688;0.06287346344683531
144;643;0.3258989018785844;0.33314423810118
144;649;0.3258989018785844;0.3159724830172439
146;160;7.047306346233285e-11;0.03218220472829425
146;196;0.009563555253322885;0.05163702632374245
146;334;1.5261191753707068e-34;0.032883644745689944
146;338;1.3988542257417835e-39;0.03201041725885845
146;387;2.8188459134738805e-17;0.03013485798394644
146;655;1.5261191753707068e-34;0.033774726605290795
146;664;0.990436444676204;0.8726365214794081
149;251;0.5;0.5116482709384085
149;368;0.5;0.5073295971722043
150;201;0.16666666666666666;0.16578633402107568
150;212;0.16666666666666666;0.1666738439227835
150;215;0.16666666666666666;0.1656711964127382
150;222;0.3333333333333333;0.3326638631745842
150;643;0.16666666666666666;0.166074699726104
159;368;1.0;1.0
160;206;0.33333333333333337;0.3333333333333335
160;369;0.33333333333333337;0.3368060214592261
160;383;0.33333333333333337;0.3354492254120096
163;157;0.2;0.20492515663572575
163;240;0.4;0.42987112647691417
163;334;0.2;0.21723022771894662
163;336;0.2;0.205792988569645
167;649;0.5;0.510962562503406
167;650;0.5;0.5091180270553664
175;160;0.005617583367210275;0.03774404318726399
175;162;0.3927087461119061;0.37646800496461275
175;244;0.00788912242750814;0.02068786656682997
175;251;3.731332784513493e-08;0.013209853298443486
175;334;3.2810800990517263e-10;0.013332539915124286
175;336;0.0009790623214017227;0.01554779250151106
175;368;4.2297836885178936e-06;0.032561987194121844
175;373;9.528886614259623e-21;0.013173889586787668
175;387;5.7744727511677747e-05;0.013275273263863907
175;650;6.850544094099791e-12;0.015142469391350444
175;655;7.594762941269806e-39;0.014195088730365457
175;660;0.007562741119854178;0.018243349115120155
175;664;0.5849931879275012;0.5358404809461859
175;667;3.731332784513493e-08;0.013283173282610639
175;671;0.00018750725180409597;0.014060432519201305
177;196;1.0;1.0
178;155;1.5348967592064654e-16;0.00104573957986287
178;157;0.018303656802288987;0.01680324836371927
178;160;2.1338583229853368e-08;0.006351463799431301
178;162;0.490866678557194;0.5099794045818236
178;164;6.484597784641734e-35;0.0036557903541172276
178;196;1.1646230730028886e-06;0.008662907662396302
178;240;3.069793518412931e-16;0.000593463017235063
178;244;0.0010518698609797343;0.015690315923199583
178;334;3.960076714806842e-13;0.00404836187829849
178;335;1.561294300641024e-14;0.0
178;337;2.876095322671065e-15;0.0006901620830332966
178;338;0.01636028762497426;0.009288192653988059
178;340;0.002737011173799293;0.006446155566207201
178;359;4.869526626959729e-37;0.0
178;362;8.400325340805916e-17;0.0
178;368;0.2241731753060325;0.11598065183865636
178;370;6.736831376460074e-09;0.004959482326842624
178;373;2.5564275819913885e-21;0.0005401578870010137
178;377;0.0007288741474626783;0.0
178;379;6.736831376460074e-09;0.00024384411416833451
178;380;6.736831376460074e-09;0.0
178;387;3.0044091203364447e-05;0.0023236406082731698
178;643;0.01541222647107489;0.04282663110767593
178;649;4.0989077524099884e-36;0.002748717187101013
178;650;0.0027781420341226786;0.011568516468116075
178;655;1.6143976084759357e-10;0.0
178;658;1.398184745851941e-10;2.8362285300342904e-05
178;660;5.500852910495371e-10;0.003732385304922259
178;663;8.400325340805916e-17;0.0
178;664;0.2235388810892303;0.20621995307823382
178;673;0.004017945817729175;0.008975818007022518
180;134;8.288624805975705e-07;0.005997480587924819
180;160;0.1901115784840502;0.17278633369702678
180;162;0.1389492938212032;0.13023662780300405
180;223;6.193458526528668e-05;0.011897276364591036
180;244;5.682180458348673e-05;0.01425342839784971
180;334;0.13159734389129374;0.1107720853386569
180;336;2.6393160611763736e-21;0.008931298146680922
180;377;8.288624805975705e-07;0.010446163535506425
180;383;8.288624805975705e-07;0.015643091129106113
180;387;2.034850273766181e-06;0.009359355907059275
180;643;1.0182110519654856e-05;0.01524113790396453
180;645;0.1466322846077021;0.12214917472485265
180;655;9.963773235817644e-32;0.01192043883774807
180;662;0.3925605834620444;0.32996094775785156
180;667;1.5455795622282033e-05;0.00819632858871211
181;160;0.9914200018881916;0.9339987048880101
181;223;4.486504497795619e-06;0.03586043429985075
181;643;1.5644485979460114e-07;0.03461086176728001
181;645;0.008575198717590911;0.04441254359223157
181;655;1.5644485979460114e-07;0.03286681606761488
183;335;1.0;1.0
186;134;1.738913244555455e-05;0.005948881411427243
186;142;0.0003573351306566117;0.004255600901185819
186;157;4.61486287201028e-05;0.019611520392077253
186;159;4.647068900967122e-10;0.003563955266598029
186;160;0.2231155574599981;0.23123414255065722
186;162;1.0005913009824258e-22;0.05324467048402992
186;196;0.3479658639393151;0.27353484427925623
186;223;0.2728175498830223;0.2129154655963157
186;244;0.001072005398766329;0.008392989683831509
186;251;0.03592753173493081;0.02647450060014278
186;334;1.8893572218573247e-10;0.009672974485580355
186;368;0.045880861988172233;0.05298501565553049
186;373;1.0005913009824258e-22;0.006885222366972421
186;380;0.010947827404325846;0.01211758676970498
186;387;7.210842977650904e-15;0.0028333295003228898
186;643;0.016377669707262163;0.04248839981914365
186;660;0.03644772686224673;0.04733824530256947
186;664;0.004721400536067139;0.04438576517856441
186;671;0.004305131540422091;0.006021211368761437
188;643;0.5;0.5050622826507851
188;649;0.5;0.5054609392312004
192;212;1.0;1.0
196;154;4.5341269757544425e-40;0.0025663708234475724
196;161;4.5341269757544425e-40;0.0013886944536343204
196;162;0.17770763149372526;0.1985338338065632
196;163;4.5341269757544425e-40;0.0015364161913131724
196;175;0.0006301523511403849;0.006379577251702573
196;177;2.8907545968558362e-12;0.006315561248784851
196;196;0.33976469683235816;0.24272882999958822
196;223;3.204650446897023e-39;0.004336961485702728
196;233;4.368628737822611e-10;0.0032722093336448044
196;240;6.996314868008512e-09;0.0056806155933215585
196;242;0.0006308040262220718;0.0068439788140826074
196;244;3.435217179458667e-10;0.013491313779654845
196;334;4.6250853813337265e-09;0.008819106961580614
196;336;1.3812220572028366e-10;0.0036146378976160687
196;356;0.0006301523511403849;0.007551375889735867
196;387;0.03221134567538518;0.02817422526445501
196;646;0.01606558585664157;0.01658783244601092
196;650;2.0303263303433172e-29;0.008113146790385217
196;654;4.5341269757544425e-40;0.003058925182993555
196;655;1.4932465340514537e-07;0.010754423530301649
196;664;0.4168519270620529;0.4138773632181154
196;667;2.4993032468385644e-06;0.004906395496349081
196;672;0.015505043180636363;0.02423665274061171
197;157;1.0;1.0
198;165;2.6205058112407434e-05;0.022727931827021042
198;178;1.7470038741604956e-05;0.02445930577204458
198;240;1.7470038741604956e-05;0.021530535769072934
198;368;0.9999388548644044;0.9938445664455342
199;160;1.0000000000000002;1.0
200;240;0.6666666666666666;0.686455381284683
200;650;0.3333333333333333;0.33679360291905347
204;157;0.4999999999999922;0.5254481198986434
204;368;0.5000000000000079;0.49692581531075475
209;157;1.0;1.0
212;157;0.25;0.23751539726554505
212;178;0.125;0.12926097146138327
212;337;0.125;0.12771325444380355
212;643;0.25;0.2553654993724981
212;649;0.125;0.13123355512972168
212;650;0.125;0.13031998437394865
213;649;1.0;1.0
219;157;6.315702727510046e-05;0.02675967526670675
219;240;6.315701432459948e-05;0.02428586332834337
219;334;6.315701432459948e-05;0.021264428396745583
219;368;0.9995579008867777;0.9706985732289071
219;649;6.315701432459948e-05;0.020692352614594345
219;650;0.0001894710429737984;0.021178922041781734
219;655;1.3420021346381139e-28;0.027534164088720336
219;657;1.3420021346381139e-28;0.025677253572612857
221;157;0.04790364058918039;0.04665295884456744
221;160;9.907660763199303e-22;0.02148067145251842
221;162;1.0938982688073015e-15;0.07696306125605124
221;196;0.11270198804418513;0.11424280428921318
221;223;0.1342669443912324;0.10364657979413572
221;244;0.0004399962802965012;0.01179881555075557
221;251;1.0546227119562175e-14;0.005595362785890234
221;337;2.617087788559737e-40;0.010529083422008423
221;368;1.823786125338211e-09;0.03031588732273427
221;371;1.874891297816042e-14;0.013166548999555605
221;387;8.776240680638098e-11;0.005671373537271318
221;643;6.444651618265024e-05;0.027273351682249425
221;645;0.17436160978842025;0.12153819318754522
221;646;5.3491987560107045e-06;0.009387357888702041
221;653;0.00014953079227486278;0.022663903434666732
221;662;0.15266090569070925;0.12867496797306988
221;664;0.3774455867971837;0.30844985773786915
222;368;0.466537986183776;0.4656323615016158
222;650;0.5334620138162239;0.5535805154074185
226;156;0.9968785176002852;0.9294770898703446
226;336;0.001040494133238265;0.03378214743604935
226;373;0.001040494133238265;0.03020314987321493
226;643;0.001040494133238265;0.029918902700085237
230;176;0.3333333333333333;0.3334419958430128
230;369;0.6666666666666666;0.6665942249935468
231;240;9.144918231740929e-18;0.020185761433579863
231;368;1.0;1.0000000000000004
234;196;1.0;1.0
237;334;1.0;1.0
240;178;3.0075440200861817e-23;0.013822571407052564
240;193;2.5443598463500084e-26;0.013499799209145014
240;210;2.5443598463500084e-26;0.011910803838146578
240;219;2.5443598463500084e-26;0.013044675733457467
240;221;2.5443598463500084e-26;0.014962171034995198
240;240;1.0;0.9614466782355113
240;335;3.0075440200861817e-23;0.01554529423961215
249;193;1.0;1.0
251;160;1.8182608500067508e-11;0.03975123304495587
251;387;4.6109597445117574e-11;0.03403331094386042
251;650;0.999999999935708;0.9629916856903402
253;157;1.0;1.0
257;157;1.0;1.0
261;368;1.0;1.0
262;156;3.1519359695938264e-05;0.02514203188339814
262;157;1.041390922130685e-25;0.007528224943744943
262;162;0.7617637454304982;0.697806407387904
262;177;2.5759677641739396e-10;0.004312249532247403
262;178;1.735617359782837e-41;0.0051597879866265295
262;223;3.4934773541172386e-29;0.0057487090088210735
262;240;0.004277164576469493;0.00883401315197041
262;244;1.1877683664529721e-20;0.015950778191365922
262;334;0.17686485259983786;0.12563185930906418
262;340;0.02118153220833241;0.02170775687507298
262;356;1.5224822485773567e-29;0.009412724776008963
262;370;5.9329529172732835e-05;0.009404311540702315
262;373;1.218913573795443e-30;0.0058616787868208675
262;379;0.012288762155477341;0.010143394364407587
262;387;2.9316475836481886e-18;0.007273287440189513
262;643;3.4895535701470186e-06;0.020672205220695572
262;653;3.501259250630388e-29;0.01364634097018258
262;655;2.023505701917369e-23;0.007254803771795437
262;657;4.7977273532353023e-26;0.006172669481033566
262;664;3.489553570146762e-06;0.04738297414108206
262;667;3.489553570146762e-06;0.0053188748444579215
262;673;0.02352262522220869;0.02832268760823098
266;157;0.5;0.5065228763638125
266;244;0.5;0.5154615322664562
268;244;0.004070137715896129;0.03786673151446096
268;650;0.9959298622841036;0.9977031837093873
270;160;0.4937503254912862;0.4917158748189001
270;244;9.756767006189292e-27;0.027128636661513328
270;387;1.8639739100112068e-11;0.025715561289643363
270;662;0.5062496744900741;0.496838346392952
274;160;6.1668856074811374e-40;0.0406259515887013
274;334;0.5044888137007739;0.48469538369317
274;643;0.4955099477401639;0.47049639367578533
274;649;1.2385590615412368e-06;0.037253467705117504
276;240;0.75;0.7595153710551557
276;649;0.25;0.26654072562562336
278;157;4.813079722904425e-19;0.021387304546727437
278;162;0.1607246538195194;0.17346881104269096
278;196;9.660869953816075e-20;0.022129126433636515
278;334;0.5169859521774112;0.45537479057950536
278;336;8.378310604808649e-24;0.015213534701364884
278;337;8.378310627355126e-24;0.016708964417087246
278;338;6.619587442436585e-07;0.01962046187227795
278;387;3.924790476829649e-24;0.01498507808853522
278;650;0.3014867583852358;0.2426209006178408
278;664;3.109548356260132e-07;0.02560989024808369
278;667;3.109548356260132e-07;0.015212795022741643
278;670;0.0012829179354887136;0.016946010193603422
278;671;0.019518433813929398;0.027596905503250113
279;162;1.0;1.0
282;160;1.876071246493104e-17;0.032329711707813846
282;162;1.4195762835733503e-08;0.06563863275024096
282;223;0.001236683216239356;0.014387412233591634
282;240;2.8170906290262444e-06;0.01590316654147972
282;244;5.051526049724714e-23;0.02745525413038541
282;368;0.118001365068747;0.08936174569752398
282;387;7.151549023123838e-09;0.017157716203652917
282;643;0.2703628326360757;0.20582998410966558
282;645;0.01592656589245919;0.034163979646301135
282;650;1.7922988753856872e-09;0.0179462785232003
282;660;3.299726070466925e-13;0.0180643077420366
282;664;0.5866204422924037;0.5466463330493507
282;673;0.007849270663505966;0.028582118102565612
291;157;0.0019483930666233961;0.00809207799593925
291;160;0.010473599775463938;0.03325176177310363
291;162;0.5374931228970022;0.5521848855110925
291;164;1.002843593362926e-40;0.006397672819534073
291;196;0.020947199550927883;0.023207653242936166
291;244;0.0071185104722969435;0.014366070169520073
291;334;0.2443955792743197;0.18245157857219274
291;339;4.422845418720731e-08;0.001187754863534618
291;340;0.013262803608075713;0.014029197562130058
291;356;2.9814976518981973e-09;0.0054840722015851995
291;368;0.01881162364114047;0.029408188069032448
291;373;1.4853676737630612e-34;0.004928707414552536
291;378;4.422845418720731e-08;0.0
291;387;1.6036210209996526e-07;0.007596898498131166
291;643;0.12016776878276267;0.09274452560828439
291;649;1.9001277707453606e-39;0.005209958843599427
291;650;9.795136024710184e-19;0.01424490373455689
291;654;8.845690837441462e-08;0.004374066783198627
291;655;0.0019535453593003326;0.0069857350198503365
291;660;3.642988512760366e-20;0.006740823988677258
291;664;0.016843991357013175;0.06989429800553193
291;667;2.494231739224944e-06;0.004611713054065714
291;671;0.0011854620500152682;0.0072818866584059005
291;672;0.0009741965333116981;0.008410972065488354
291;673;0.004421369142590934;0.014214417976546212
292;196;1.0;1.0
293;157;0.1917652780285228;0.17985475715076826
293;160;9.076443018488369e-24;0.029801005051802276
293;162;0.5467742935532129;0.5585006838325461
293;222;1.4188603041828365e-11;0.02079103920982206
293;359;7.780396774240464e-24;0.02974281166717252
293;368;0.1785250201019927;0.1858586863154037
293;643;0.08293540830208261;0.09583831651010177
295;334;0.5;0.5115028154600973
295;379;0.5;0.4977565143653382
300;157;1.0;1.0
301;368;1.0;1.0
302;368;1.0;1.0
303;240;1.0;1.0
304;666;1.0;1.0
308;157;0.2;0.206643061092475
308;368;0.6000000000000001;0.6445572954425669
308;643;0.2;0.22119839943377162
310;157;0.06831494830116135;0.055340253569482245
310;160;4.309043845176231e-11;0.024928700743558796
310;162;0.4677378863074629;0.4778319217699041
310;223;0.052682560578903005;0.045227991264015666
310;244;1.3012997147687456e-08;0.013335331162261044
310;334;1.3551237440701658e-06;0.012341493623444721
310;371;4.610250633450448e-38;0.012556608651130619
310;386;4.610250633450448e-38;0.011115343441460368
310;387;1.0773731190273987e-18;0.011146266760795331
310;643;7.616535173797514e-13;0.020517481492873024
310;649;2.8902490665774704e-25;0.01805433745235785
310;650;0.026341280289451586;0.026220459070074753
310;653;0.037506375521778726;0.03465232954318909
310;664;0.3370571167710233;0.324682176296583
310;673;0.01035846404962571;0.021847162223202155
311;156;0.11212402802880253;0.11881262654045566
311;157;1.296185299325295e-28;0.02617074346637316
311;160;0.0018296646026035926;0.030642777198459203
311;162;0.4879809980953634;0.5180786538235402
311;244;0.010825564827290076;0.029080610828157827
311;334;0.05128849253059393;0.05012744797234592
311;383;8.82842442242275e-09;0.014609699731690018
311;387;1.585522023813291e-08;0.01616276232110314
311;643;0.11088462295811356;0.09589473722947317
311;653;1.062942693925036e-12;0.01811638193165921
311;655;5.833706787882442e-06;0.019278295528415423
311;664;0.14637600138346069;0.16542719625292412
311;667;1.4803089597010408e-07;0.015736519771760937
311;671;0.07868462115138061;0.061078533113668065
314;177;0.5;0.5014906068118608
314;650;0.5;0.5041069906220688
316;178;0.7086608250294356;0.7026799567962836
316;368;0.29133917497056433;0.3048635918852778
319;160;1.0;1.0
320;157;0.3333333333333333;0.3353758909640441
320;335;0.3333333333333333;0.3380438243853392
320;657;0.3333333333333333;0.3315324866416902
322;240;0.5;0.5061250547376972
322;650;0.5;0.5034418612233607
326;157;1.0076517797166031e-12;0.007565628567140381
326;160;0.026742449883039462;0.038989485553844405
326;176;5.428236068051907e-23;0.0022484667432831618
326;178;1.9259568899239158e-09;0.0034304518692445107
326;196;0.12261420147578354;0.06529639664636666
326;223;0.02732348904168253;0.022390240277102125
326;240;0.2828241859521343;0.14855366879034415
326;244;0.01834588337984866;0.024151102532731006
326;334;0.0819506323683511;0.06792377518200055
326;336;0.026693540273508384;0.01694226534034593
326;350;4.630304595665182e-12;0.0032048986285246883
326;352;0.018344995571174062;0.02422432235634009
326;356;6.204162518596738e-36;0.004296791853688031
326;368;0.0952093037321572;0.056451136663614454
326;369;5.428236068051907e-23;0.005033111279223679
326;371;0.018344995571174062;0.0136527801619446
326;373;1.0076517797166031e-12;0.0031651624982409476
326;380;9.260609191330364e-12;0.002711035094592029
326;383;0.018344995571174062;0.0176215931966639
326;387;2.375489225357107e-08;0.005068461424315718
326;643;0.02669181105726719;0.034721141740035044
326;645;0.04879340944395559;0.031545104711191874
326;649;0.03781861337767009;0.02844321968518071
326;650;5.2297071928650526e-12;0.012803092782102343
326;660;2.8257836557858865e-07;0.005232152231502862
326;664;0.13284291923913175;0.14020724099737247
326;673;0.01711426578159753;0.01712925783519692
330;160;0.7741483659640674;0.7151737361896706
330;162;0.0034374532083546665;0.05024075371380343
330;164;0.11086562847355838;0.0891057360289067
330;244;2.9196857227924176e-14;0.03819476635601826
330;246;0.0013183398983005465;0.011808672224059347
330;251;1.840895938514041e-29;0.016780853919321936
330;368;0.062156683451102535;0.07061875448856991
330;387;1.587594765061081e-29;0.015338139407971463
330;643;0.0006939930208342067;0.03041701881252057
330;645;0.04347431872475136;0.05616106021626832
330;660;0.003905217259001457;0.038346303628443934
332;368;1.0;1.0
334;240;1.0;1.0
335;157;6.249586855937692e-26;0.02764926078890584
335;160;0.5754576676689007;0.5949795855583269
335;196;0.29292337790800377;0.29485004572685525
335;387;4.236627809296504e-32;0.027544443600902246
335;672;0.13161895442309535;0.13581794924142043
336;157;0.5;0.5
336;240;0.5;0.5
343;193;0.5;0.499102737863526
343;196;0.5;0.5077224404736371
