id_menu;id_usuario;score
152;1948;0.3558189186559482
152;2167;1.0527677059430212
152;2346;0.9459594694322985
152;2367;0.16529888822158653
152;2511;0.1974594125176516
152;2546;0.32555553351780336
152;2719;0.1446651766872168
152;2824;1.7118790477755743
152;2903;0.18472465979365252
152;3029;0.17866866498936929
152;3074;0.7086139188481728
152;3160;0.30455947582463966
152;3197;0.19966564009008692
152;3253;0.22313016014842982
152;4164;0.41570567672303754
152;4165;0.716531310812633
152;4293;0.3761460511889646
152;4462;0.2521382383491107
152;4537;0.30119421191220214
152;4553;0.3761460511889646
152;5547;0.5737534210561848
152;5919;0.4065696597405991
152;5990;0.3380266310750417
152;6010;0.19527756290077827
152;6033;0.6133074690276572
152;6306;0.39787220114315314
152;6765;0.6270890856911155
152;6954;0.4543493479358768
152;6968;0.3777512059269578
152;6981;0.17669444581549487
152;6983;0.8306833657808989
152;7064;0.14956861922263506
152;7092;0.13992248811759103
153;403;1.6557569776382595
153;418;4.9788706431220735
153;934;0.4065696597405991
153;956;0.7007840109818573
153;1066;0.43645280042962215
153;1160;0.9224840707742803
153;1529;0.9251699977537786
153;1602;0.22313016014842982
153;1961;2.3580967614918675
153;2103;0.3976344265729506
153;2163;0.32555553351780336
153;2222;0.35338889163098974
153;2303;0.4877443270316959
153;2463;0.5674136691752796
153;2668;2.3487478525119925
153;3087;0.3441537870948483
153;3194;1.1681934809020909
153;3285;0.29419747486099845
153;3479;0.8887281080682699
153;3524;1.3084814632271078
153;3618;0.4281928909346314
153;3742;0.6133074690276572
153;3843;1.878998282009594
153;4028;0.39717408089543366
153;4221;0.6883075741896966
153;4239;1.4513273930276953
153;4786;0.3441537870948483
153;4832;0.4645590206706175
153;4886;2.2568763071337874
153;4979;0.15987974613298717
153;5069;0.939499141004797
153;5137;0.49589666466475957
153;5919;0.7524778607869296
153;5926;0.36132988449922293
153;6693;0.29786613315674465
153;7033;0.8087467174455711
153;7229;1.0
153;7241;1.7896786338275927
154;196;0.1446651766872168
154;515;0.865502994951845
154;556;0.5134171193748701
154;707;0.3819718460849055
154;2669;0.9741600194573137
154;3395;0.3518872581620411
154;3585;0.8065441201846384
154;4371;0.4203503847889155
154;5733;0.3079623397572501
154;6099;0.6148858868922369
154;7095;0.20189651799465538
155;178;0.3291929878444826
155;346;1.9473414340222608
155;451;0.28613336563598685
155;600;0.6411803887149237
155;810;0.4111122908726206
155;956;0.6411803887149237
155;1106;0.6930406205484686
155;1188;0.25780403034188754
155;1198;1.2246198366435455
155;1205;0.5674136691752796
155;1259;0.5191535640977769
155;1376;0.14306668281799342
155;1524;0.30119421191220214
155;1552;0.7829172516745833
155;1585;0.4065696597405991
155;1753;0.3761460511889646
155;1820;0.3558189186559482
155;2019;0.24387216351584795
155;2230;0.5427474812245271
155;2287;0.15636604859984082
155;2303;0.8986579282344431
155;2359;0.9048374180359595
155;2433;0.45942582439325785
155;2470;0.2493522089989426
155;2551;1.2826774227445874
155;2593;0.16166609351291278
155;2696;0.3403510217622446
155;2824;2.2411121164656915
155;2837;0.25780403034188754
155;2842;0.38034875684282443
155;2868;0.2786558483582631
155;2961;0.1888756029634789
155;3006;0.5191535640977769
155;3139;0.3761460511889646
155;3218;0.2725317930340126
155;3229;0.4443640540341349
155;3348;0.8751733193346719
155;3379;0.1888756029634789
155;3391;0.5549435467371545
155;3619;0.16529888822158653
155;3798;2.7721624821938744
155;3867;0.8948393169137964
155;3937;0.1323610024890025
155;4028;0.4111122908726206
155;4184;1.8183623734353924
155;4221;0.7086139188481728
155;4319;0.5427474812245271
155;4339;0.14306668281799342
155;4375;0.7659283388752676
155;4578;2.8378784082968953
155;4595;0.2786558483582631
155;4642;0.2786558483582631
155;4804;0.38459841961548724
155;4914;1.9909746962780202
155;5120;0.7831394952546176
155;5262;0.9565287395281531
155;5547;1.3035784062197424
155;5724;0.3761460511889646
155;5744;0.3441537870948483
155;5855;0.18066494224961147
155;5928;0.5450635860680252
155;5974;1.2362882807306117
155;6099;0.7831394952546176
155;6142;0.38459841961548724
155;6167;0.42979606768053674
155;6394;0.9667449493554534
155;6502;0.8359675450747894
155;6515;0.38459841961548724
155;6654;0.26068449247217157
155;6733;0.14628153063818397
155;6850;0.25780403034188754
155;6877;1.796502038416584
155;6968;0.17474204099472332
155;7216;0.8559395238877872
155;7251;0.865502994951845
156;226;0.3077956903558016
156;262;11.531311391631046
156;311;8.572117841178075
156;399;0.4111122908726206
156;411;0.7831394952546176
156;418;34.901766542362346
156;607;6.464333608786135
156;818;0.8887281080682699
156;866;3.2532102677209336
156;905;0.5191535640977769
156;1009;1.1042857557968229
156;1025;0.26952042284590416
156;1106;2.69510688669124
156;1141;0.8559395238877872
156;1203;4.80002158835721
156;1249;0.20189651799465538
156;1589;0.9666927066559823
156;1684;0.7514858949843074
156;1696;2.590595956837599
156;1770;0.41570567672303754
156;1793;22.20854392778395
156;1829;0.2521382383491107
156;1848;187.71181802339623
156;1921;6.501971262930943
156;2035;1.0367691274997242
156;2147;6.799708520955233
156;2183;1.8977468329649527
156;2187;0.19098592304245274
156;2287;0.4697495705023985
156;2367;3.955356138861813
156;2406;0.14956861922263506
156;2475;32.05944056620291
156;2912;8.351425345767002
156;3166;12.34710657767079
156;3179;0.4987044179978852
156;3188;2.3761153459155846
156;3253;0.22313016014842982
156;3302;19.017657039519065
156;3507;8.212108029418776
156;3611;0.2786558483582631
156;3630;0.21343041083749253
156;3647;1.73196774892566
156;3677;17.078684987207346
156;3693;0.18472465979365252
156;3789;0.2725317930340126
156;3792;51.32018654943027
156;3843;0.4803053012499011
156;3910;0.36381451660015235
156;3920;0.18268352405273466
156;3959;2.4034074225210986
156;4010;4.025358733045931
156;4053;1.2233680996837626
156;4250;21.374729343154904
156;4258;100.15901792928085
156;4303;2.4133271989380978
156;4493;8.2846257675637
156;4646;0.24117747107374643
156;4658;2.540962861321456
156;4661;21.749742582930008
156;4672;1.147559149110346
156;4767;56.32779516684514
156;4772;3.6609499906691334
156;4948;0.1446651766872168
156;4972;1.2067218674480717
156;5017;15.35581919419835
156;5414;0.7831394952546176
156;5467;3.6777455250782465
156;5526;0.8278784888191297
156;5564;6.1201954567361305
156;5595;0.36787944117144233
156;5596;3.8082740885645956
156;5919;1.0770343571410563
156;5961;0.8254016230374711
156;6088;16.224985032302246
156;6387;167.14951790019197
156;6391;0.6571997403957255
156;6500;16.28434876721347
156;6565;1.4865589328620672
156;6588;0.6930406205484686
156;6711;18.579902807618947
156;6802;4.232634453602986
156;6804;4.514776850864844
156;6954;2.3869260581998155
156;7059;0.9459594694322985
157;17;0.4512464179443324
157;23;0.45942582439325785
157;32;0.9447636672234876
157;35;0.978022872701939
157;36;0.382248562626089
157;41;1.3048365324838038
157;81;11.917903488476979
157;82;4.657472504787484
157;106;6.6455290792600135
157;119;12.404760480129541
157;128;0.4965853037914095
157;129;0.22313016014842982
157;130;0.20189651799465538
157;144;0.5191535640977769
157;163;0.15987974613298717
157;178;21.6569679063672
157;186;3.8985956142960614
157;197;0.20189651799465538
157;204;0.3719897837960304
157;209;0.2465969639416065
157;212;0.6091189516492793
157;219;1.0936560688727404
157;221;0.8559395238877872
157;253;0.1446651766872168
157;257;0.20643332976332307
157;262;0.3905729285417454
157;266;0.22313016014842982
157;278;1.3718276618201126
157;291;1.514930257972212
157;293;2.9837257830726935
157;300;0.15987974613298717
157;308;0.7744861087895539
157;310;17.178766510904964
157;311;2.2461213858887192
157;320;0.20189651799465538
157;326;0.36787944117144233
157;334;0.13837639911024105
157;335;0.43645280042962215
157;336;0.3927369754184299
157;346;11.2121942075359
157;366;1.9153942727605509
157;367;13.015005446507374
157;370;38.53144964133695
157;372;4.172807463800149
157;386;2.1563519870649914
157;399;2.413612430381371
157;403;0.8320778345989607
157;411;0.8371284320118636
157;413;0.3079623397572501
157;417;5.442564208660712
157;418;0.5427474812245271
157;436;0.8798984618210801
157;445;0.19527756290077827
157;459;2.4185748664455406
157;465;0.5601840105452903
157;480;0.3976344265729506
157;482;0.38034875684282443
157;496;8.677701863412809
157;504;8.676285404168464
157;515;0.5985751570576355
157;521;3.4005766313105665
157;523;0.21343041083749253
157;542;6.016924618448309
157;546;0.5737534210561848
157;556;15.658386709291339
157;560;1.3835247428315331
157;564;0.14306668281799342
157;567;0.757465128986106
157;570;0.19527756290077827
157;590;0.3719897837960304
157;592;32.41765439194666
157;598;0.6778095786079477
157;607;7.624590990578972
157;609;15.755453248418668
157;614;0.7744861087895539
157;627;0.45942582439325785
157;629;7.857736045091219
157;642;0.3291929878444826
157;649;0.6297651074487791
157;658;1.1306825183129985
157;659;0.6930406205484686
157;660;1.863949258535413
157;663;0.7852471922883113
157;674;1.5506354807234568
157;679;0.44870585766790516
157;680;0.2521382383491107
157;683;0.19527756290077827
157;685;0.8278784888191297
157;715;13.995853050868892
157;717;11.518871600487824
157;730;3.34263273827085
157;742;8.751608055019961
157;784;0.28176928928280454
157;796;5.436977072265843
157;808;0.21343041083749253
157;809;0.3823491641428216
157;810;5.980022895451039
157;818;0.6340955950977073
157;824;0.41559847585200604
157;827;0.14306668281799342
157;842;0.8278784888191297
157;855;0.8488045128834061
157;866;0.4203503847889155
157;867;3.46112891843419
157;869;0.3783343050794562
157;877;17.497338872499924
157;924;4.352323515306219
157;928;25.20329043375931
157;938;55.992381054999306
157;946;2.1991624165359314
157;956;2.261254560431609
157;959;6.609515469472339
157;963;5.772526208453795
157;968;0.29131989123057767
157;993;0.14628153063818397
157;1009;0.5191535640977769
157;1029;0.20415232185536258
157;1036;2.3899383751960963
157;1041;1.125542055065674
157;1053;42.100583782249885
157;1059;0.49601040186495865
157;1089;0.7522921023779292
157;1095;15.160622455725358
157;1097;0.4826918077622585
157;1106;2.48588844183023
157;1110;0.16529888822158653
157;1118;0.33659027550575493
157;1122;1.3598988448298055
157;1160;1.825338403066467
157;1162;0.48235494214749286
157;1163;2.4045766350429982
157;1166;2.7778952240589265
157;1167;25.982111279806936
157;1175;34.931404234086976
157;1188;0.8559395238877872
157;1198;3.887353803400685
157;1200;50.457003585617734
157;1204;0.4543493479358768
157;1205;0.1323610024890025
157;1216;0.6778095786079477
157;1225;0.19098592304245274
157;1233;0.4543493479358768
157;1235;5.621771770983683
157;1242;2.4628629587134814
157;1244;61.61663637037844
157;1249;0.25780403034188754
157;1259;2.6494094394777132
157;1265;0.5021336859853648
157;1309;4.947043974229398
157;1310;0.3291929878444826
157;1316;0.6778095786079477
157;1317;0.23851255393380663
157;1324;6.796380919273387
157;1330;30.699547597979848
157;1340;0.15636604859984082
157;1350;0.5134171193748701
157;1358;1.5433125735597928
157;1359;8.921128525383903
157;1363;8.29943235857369
157;1370;5.855503311048006
157;1376;11.55556300730117
157;1395;0.20415232185536258
157;1416;14.286500319087445
157;1442;0.5427474812245271
157;1443;0.4065696597405991
157;1451;14.253911176523001
157;1473;1.0854949624490542
157;1480;0.6853827915640632
157;1481;0.9565287395281531
157;1494;0.4645590206706175
157;1497;0.9048374180359595
157;1501;2.3369928583749244
157;1504;24.991052791003913
157;1524;0.39933128018017383
157;1529;76.37929837899695
157;1551;0.21343041083749253
157;1563;0.865502994951845
157;1566;0.6252122141882748
157;1582;0.19966564009008692
157;1585;0.5549435467371545
157;1589;0.48499828053873834
157;1602;16.63430760271348
157;1615;0.44626032029685964
157;1619;0.18472465979365252
157;1633;0.20189651799465538
157;1641;0.3719897837960304
157;1667;4.3004256222983495
157;1668;0.3976344265729506
157;1672;0.2725317930340126
157;1683;0.24387216351584795
157;1687;0.4543493479358768
157;1696;0.8007374030947497
157;1698;0.48567178535563943
157;1701;0.19527756290077827
157;1704;4.813765224805834
157;1709;0.20643332976332307
157;1710;0.24387216351584795
157;1738;0.6853827915640632
157;1740;13.278306927928732
157;1746;0.716531310812633
157;1763;0.4965853037914095
157;1764;0.3518872581620411
157;1768;15.733721971300541
157;1784;0.21343041083749253
157;1793;0.8008934382649161
157;1796;0.36381451660015235
157;1807;0.15987974613298717
157;1808;16.929933303883764
157;1820;0.3558189186559482
157;1842;0.797671380511715
157;1848;30.124546056030287
157;1863;5.598719559922037
157;1864;2.950942769271306
157;1869;6.303673207347274
157;1895;0.3518872581620411
157;1910;2.0110768983183007
157;1917;4.289816119541934
157;1923;0.6930406205484686
157;1929;1.534629769979691
157;1944;1.5307616563881439
157;1946;59.37829020850634
157;1948;2.540220377635108
157;1955;0.978022872701939
157;1959;0.29583340236375666
157;1961;6.134025855519522
157;1970;0.4300147270004895
157;1983;4.361299964377395
157;1987;0.5021336859853648
157;2008;0.6637997794982775
157;2010;0.5134171193748701
157;2011;0.2493522089989426
157;2019;0.8751733193346719
157;2021;1.683610157466799
157;2027;0.3079623397572501
157;2035;0.16529888822158653
157;2038;0.8889949869327036
157;2060;13.6521657427594
157;2073;4.596857269263683
157;2075;13.40358956279652
157;2090;17.403371850263557
157;2101;0.23851255393380663
157;2102;1.0134189391746595
157;2103;0.8979380555252356
157;2112;0.3079623397572501
157;2134;10.445075945768318
157;2141;8.165556590300971
157;2142;0.18066494224961147
157;2147;0.35109850645053986
157;2159;0.5405724425537345
157;2161;64.31712079061523
157;2162;0.40379303598931077
157;2167;4.33037819805081
157;2183;0.757465128986106
157;2187;21.13546776913552
157;2191;17.162707634078775
157;2197;31.589480042509567
157;2203;0.19098592304245274
157;2222;0.17669444581549487
157;2225;0.23851255393380663
157;2228;5.0524924429965274
157;2230;1.870733365513746
157;2236;0.5191535640977769
157;2270;0.21343041083749253
157;2287;2.621029139387744
157;2293;2.212961300958762
157;2295;0.9207912019512469
157;2303;26.437148157609354
157;2315;0.21343041083749253
157;2316;0.3761460511889646
157;2324;3.6967468728454427
157;2328;5.634527498217136
157;2329;0.939499141004797
157;2332;2.3915270273842673
157;2346;0.20415232185536258
157;2347;0.9672161008044112
157;2359;0.7831394952546176
157;2360;8.15676787427299
157;2370;3.1542675212437876
157;2389;3.636328320505595
157;2402;0.9895131231820201
157;2412;1.8706480939190424
157;2418;0.45942582439325785
157;2433;0.8751733193346719
157;2444;20.933464040516775
157;2448;1.6014748061894994
157;2457;0.21343041083749253
157;2463;0.5674136691752796
157;2465;0.757465128986106
157;2473;22.81242891236626
157;2479;0.25780403034188754
157;2489;1.598924295319661
157;2493;0.29786613315674465
157;2497;2.585267580937776
157;2502;7.225804828135501
157;2517;0.38312777557881794
157;2518;1.8326268211156502
157;2530;0.6013521547986262
157;2546;0.939499141004797
157;2551;24.581583726285167
157;2560;3.1569736133871977
157;2580;0.6955005597296953
157;2593;0.32333218702582556
157;2606;14.331732137458344
157;2607;4.0595260599125265
157;2627;2.4976935576892223
157;2634;11.359148572043456
157;2641;3.549798997037967
157;2665;0.19098592304245274
157;2669;1.680718392327949
157;2694;0.20643332976332307
157;2719;1.7119086309410227
157;2760;0.20643332976332307
157;2794;0.9672161008044112
157;2801;17.276738882899085
157;2824;0.8810487127297351
157;2837;31.893013569973622
157;2859;0.18268352405273466
157;2867;4.956156303481921
157;2868;11.8479227948214
157;2896;0.15987974613298717
157;2907;1.254178171382231
157;2908;0.18472465979365252
157;2917;3.5381682811517794
157;2925;0.7831394952546176
157;2937;7.7657082685128165
157;2941;0.21343041083749253
157;2959;4.213955706037304
157;2960;1.0253827410848322
157;2961;3.404540541069524
157;2968;0.3518872581620411
157;2975;2.8516355154224384
157;2976;0.18066494224961147
157;2977;21.27620054972552
157;2998;0.48567178535563943
157;3006;27.317750308525824
157;3024;0.6411803887149237
157;3030;0.13837639911024105
157;3054;0.45942582439325785
157;3057;3.9320849784629965
157;3074;2.8648299425274955
157;3075;1.2536553536083557
157;3082;1.0058616641870666
157;3086;3.4174700177223283
157;3090;7.271106637834135
157;3099;0.4065696597405991
157;3102;1.6742568640237272
157;3117;3.8317764374721417
157;3124;3.5900634500833593
157;3126;5.465704073284002
157;3138;36.90838683649314
157;3139;7.820139519000727
157;3160;0.6297651074487791
157;3175;0.41286665952664614
157;3183;0.38034875684282443
157;3197;15.956853787553232
157;3199;7.500858837754544
157;3201;0.17474204099472332
157;3204;0.36787944117144233
157;3223;0.9459594694322985
157;3230;1.0758871070415497
157;3242;0.2665423271257353
157;3259;0.4803053012499011
157;3264;0.3719897837960304
157;3271;0.578299368822562
157;3277;0.16347239987475418
157;3285;21.124026515852517
157;3288;0.28613336563598685
157;3290;2.2554354818169093
157;3293;0.23851255393380663
157;3296;0.5611439690839349
157;3297;0.6411803887149237
157;3330;12.21936871002065
157;3332;0.38034875684282443
157;3336;2.005628827241715
157;3339;0.44032334224625264
157;3340;10.436471996712985
157;3348;5.29831747251852
157;3371;0.3777512059269578
157;3379;41.513823084053605
157;3390;0.46336719292083894
157;3392;1.7381582974694694
157;3399;0.6065306597126334
157;3429;4.148800024911524
157;3433;0.16901331553752086
157;3463;0.5866462197055805
157;3471;0.48567178535563943
157;3474;11.148627182105091
157;3488;0.31367849222473765
157;3503;16.393691736413892
157;3507;2.9231866942608784
157;3516;12.729102971703021
157;3524;0.8007374030947497
157;3536;0.9913404676508493
157;3538;0.552969820397942
157;3546;7.252975841497011
157;3559;1.103891450308462
157;3563;2.610869936605991
157;3585;0.4615763768138888
157;3587;0.14628153063818397
157;3611;6.575778974455855
157;3619;4.346335796937036
157;3625;3.1809402476904958
157;3630;0.21343041083749253
157;3634;1.211717926771187
157;3636;0.2465969639416065
157;3643;10.026502354668054
157;3644;0.4065696597405991
157;3646;0.9606106024998022
157;3647;1.0522785556991943
157;3664;2.7349378058973812
157;3669;0.36787944117144233
157;3675;0.14791594422281445
157;3679;0.15987974613298717
157;3683;0.42979606768053674
157;3686;21.253722885415137
157;3702;8.876076053245583
157;3709;0.13992248811759103
157;3724;23.608609289723017
157;3730;2.9904881599810613
157;3752;0.5070399466125626
157;3754;0.14791594422281445
157;3759;0.8948393169137964
157;3761;0.17474204099472332
157;3768;0.17669444581549487
157;3774;0.20189651799465538
157;3779;9.839067168442531
157;3783;0.24117747107374643
157;3789;0.36334846630234613
157;3790;0.32555553351780336
157;3794;6.451206271316249
157;3797;0.5836074204333349
157;3798;0.7343437870023217
157;3803;1.3207609820035118
157;3807;0.5737534210561848
157;3819;1.878998282009594
157;3827;0.3984197689872947
157;3829;0.36381451660015235
157;3833;0.2465969639416065
157;3843;1.894919193672818
157;3855;0.4543493479358768
157;3865;3.832434628431421
157;3866;0.4965853037914095
157;3869;0.36381451660015235
157;3882;2.9453984341281485
157;3886;0.8101448245233611
157;3891;0.6457781218638726
157;3893;3.986615216749315
157;3906;0.44626032029685964
157;3912;0.29786613315674465
157;3919;61.945449948615135
157;3920;5.3686271492630295
157;3927;0.5510347789902116
157;3929;16.19441862011619
157;3931;5.695718775642172
157;3937;1.981039821078102
157;3961;0.35169683959025555
157;3970;2.029185807275347
157;3971;0.34199333403708143
157;3976;0.38459841961548724
157;3979;0.14306668281799342
157;3985;0.24117747107374643
157;4000;4.869451322714922
157;4001;0.6883075741896966
157;4012;0.5674136691752796
157;4023;13.80948973270581
157;4028;2.9074242708555618
157;4030;0.20415232185536258
157;4034;0.4697495705023985
157;4040;0.939499141004797
157;4042;0.9565287395281531
157;4049;2.9040356700136023
157;4054;0.8559395238877872
157;4055;0.24117747107374643
157;4062;4.245644324255348
157;4070;7.191131188725933
157;4072;3.9311879762781508
157;4082;0.1974594125176516
157;4088;1.7711494776556687
157;4096;0.16166609351291278
157;4108;0.6778095786079477
157;4110;0.6133074690276572
157;4113;0.44932896411722156
157;4125;5.832675375527773
157;4128;17.708965800591653
157;4147;1.6434354798323736
157;4157;2.739279572565481
157;4171;3.125477017761532
157;4184;9.123591535784787
157;4218;0.16901331553752086
157;4222;1.8395253350547827
157;4239;1.7032842350975075
157;4253;0.33659027550575493
157;4258;0.6411803887149237
157;4281;0.5737534210561848
157;4287;0.8464817254549353
157;4296;3.3984180026693047
157;4298;0.6065306597126334
157;4310;1.0595760167099673
157;4334;11.20362636009793
157;4341;0.43645280042962215
